Fecha,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C25,CB01,CB02,ATP01PT01,ATP01PT02,ATP02PT01,CAR02PT01,JTU01PT32,JTU01PT73,M5021,M5022,M5024,M5025,M5026,M5027,M5028,M5029,M5030,M5031,M5074,M5075,M5076,M5077,M5078,M5124,M5126,M5178,M5179,M5180,M5181,M5261
2013-04-14,,,,10.744,,14.839,,,,6.458,10.375,12.850,,,,,,,,,,,,,,,,,,,,,,7.281,8.190,,,,10.648,5.742,13.010,8.898,,5.347,,,,,,,,,,
2013-04-15,,,,10.536,,14.466,,,,6.234,9.875,12.634,,,,,,,,,,,,,,,,,,,,,,7.748,8.328,,,,10.005,5.438,12.805,8.849,,5.378,,,,,,,,,,
2013-04-16,,,,11.348,,15.595,,,,6.733,11.160,13.214,,,,,,,,,,,,,,,,,,,,,,8.019,9.241,,,,11.874,5.901,13.767,9.833,,6.449,,,,,,,,,,
2013-04-17,,,,10.070,,13.701,,,,6.738,9.092,13.605,,,,,,,,,,,,,,,,,,,,,,9.177,8.793,,,,9.704,5.385,11.693,8.800,,6.225,,,,,,,,,,
2013-04-18,,,,9.378,,12.240,,,,6.550,8.807,12.151,,,,,,,,,,,,,,,,,,,,,,8.049,7.863,,,,8.590,4.783,10.688,7.747,,5.335,,,,,,,,,,
2013-04-19,,,,9.449,,12.830,,,,,9.153,12.981,,,,,,,,,,,,,,,,,,,,,,9.044,8.841,,,,9.098,4.931,11.120,8.088,,5.573,,,,,,,,,,
2013-04-20,,,,8.919,,12.249,,,,,8.199,11.900,,,,,,,,,,,,,,,,,,,,,,7.018,7.282,,,,8.315,4.109,10.270,7.326,,4.490,,,,,,,,,,
2013-04-21,,,,8.591,,12.367,,,,,8.452,12.737,,,,,,,,,,,,,,,,,,,,,,9.200,8.432,,,,8.444,4.656,11.455,7.656,,5.062,,,,,,,,,,
2013-04-22,,7.204,,8.488,,12.234,,,,,8.395,13.448,,,,,,,,,,,,,,,,,,,,,,9.127,9.302,,,,8.236,4.117,10.766,7.198,,4.672,,,,,,,,,,
2013-04-23,5.274,8.096,,8.591,,12.288,,,,,8.373,12.234,,,,,,,,,,,,,,,,,,,,,,8.610,8.129,,,,8.367,4.219,10.626,7.830,,4.808,,,,,,,,,,
2013-04-24,4.218,10.038,,9.935,,14.319,,,,,9.645,12.129,,,,,,,,,,,,,,,,,,,,,,8.189,7.894,,,,10.094,5.015,12.560,9.193,,5.752,,,,,,,,,,
2013-04-25,4.009,9.623,,9.844,,12.858,,,,,8.130,10.658,,,,,,,,,,,,,,,,,,,,,,9.301,6.633,,,,10.082,5.180,12.638,8.977,,6.107,,,,,,,,,,
2013-04-26,6.228,9.491,,9.695,,13.418,,13.800,,,8.886,11.936,,,,,,,,,,,,,,,,,,,,,,10.321,7.947,,,,9.946,6.228,12.487,8.661,,6.413,,,,,,,,,,
2013-04-27,5.797,8.192,,8.918,,13.738,,12.674,,,8.007,12.717,,,,,,,,,,,,,,,,,,,,,,9.305,8.406,,,,8.807,4.361,10.741,7.494,,4.738,,,,,,,,,,
2013-04-28,6.022,9.374,,9.993,,13.950,,12.746,,,8.490,13.210,,,,,,,,,,,,,,,,,,,,,,10.058,9.104,,,,9.103,5.080,11.541,7.973,,5.275,,,,,,,,,,
2013-04-29,4.640,8.878,,9.094,,13.056,,12.641,,4.726,8.358,12.244,,,,,,,,,,,,,,,,,,,,,,7.163,7.538,,,,9.111,4.679,11.097,8.261,,5.287,,,,,,,,,,
2013-04-30,6.088,9.829,,10.037,,14.599,,14.768,,6.311,10.580,13.499,,,,,,,,,,,,,,,,,,,,,,9.098,9.080,,,,10.730,5.364,13.047,9.379,,5.769,,,,,,,,,,
2013-05-01,5.970,8.637,,9.680,,13.717,,13.432,,6.297,9.467,13.527,,,,,,,,,,,,,,,,,,,,,,8.894,9.104,,,,9.086,5.128,12.050,8.268,,5.860,,,,,,,,,,
2013-05-02,6.307,8.143,,9.539,,13.016,,13.443,,6.226,9.084,13.464,,,,,,,,,,,,,,,,,,,,,,9.854,9.430,,,,8.414,4.353,11.540,7.502,,4.914,,,,,,,,,,
2013-05-03,5.822,9.125,,9.366,,12.400,,12.877,,5.382,9.630,13.135,,,,,,,,,,,,,,,,,,,,,,9.079,8.283,,,,9.508,5.392,12.057,8.941,,5.842,,,,,,,,,,
2013-05-04,6.583,8.714,,8.906,,12.796,,13.334,,6.067,8.816,13.631,,,,,,,,,,,,,,,,,,,,,,9.839,9.640,,,,8.971,5.294,12.007,8.046,,5.751,,,,,,,,,,
2013-05-05,6.215,7.725,,8.329,,12.398,,12.821,,5.661,8.643,12.832,,,,,,,,,,,,,,,,,,,,,,8.331,7.988,,,,8.411,4.671,11.423,7.616,,5.331,,,,,,,,,,
2013-05-06,5.411,7.234,,7.962,,12.447,,12.840,,5.156,8.053,12.669,,,,,,,,,,,,,,,,,,,,,,7.854,7.799,,,,8.053,3.894,11.438,7.166,,4.269,,,,,,,,,,
2013-05-07,6.006,7.663,,8.543,,12.756,,12.473,,6.467,8.472,12.438,,,,,,,,,,,,,,,,,,,,,,8.454,8.803,,,,8.532,4.587,10.920,7.399,,4.836,,,,,,,,,,
2013-05-08,6.077,9.574,,9.834,,,,13.269,,5.813,9.578,12.805,,,,,,,,,,,,,,,,,,,,,,9.554,8.323,,,,10.003,5.109,12.969,8.931,,6.142,,,,,,,,,,
2013-05-09,5.835,8.646,,9.466,,,,13.036,,6.134,8.667,13.169,,,,,,,,,,,,,,,,,,,,,,8.619,8.978,,,,8.645,5.244,11.161,8.490,,5.609,,,,,,,,,,
2013-05-10,6.730,9.619,,10.413,,,,13.641,,6.508,9.252,13.211,,,,,,,,,,,,,,,,,,,,,,8.802,9.296,,,,9.210,5.823,11.648,8.456,,6.313,,,,,,,,,,
2013-05-11,5.926,8.867,,9.938,,14.348,,13.497,,5.547,8.706,13.181,,,,,,,,,,,,,,,,,,,,,,9.073,8.928,,,,9.439,5.085,12.166,8.150,,5.443,,,,,,,,,,
2013-05-12,5.931,8.901,,9.912,,13.551,,13.986,,5.717,9.048,12.405,,,,,,,,,,,,,,,,,,,,,,7.356,8.067,,,,9.683,4.577,12.289,8.596,,5.106,,,,,,,,,,
2013-05-13,5.929,9.397,,10.553,,13.728,,13.850,,5.867,10.358,12.709,,,,,,,,,,,,,,,,,,,,,,7.080,7.823,,,,10.578,5.321,12.352,8.204,,4.867,,,,,,,,,,
2013-05-14,5.983,8.939,,10.345,,13.339,,13.601,,6.209,9.958,12.819,,,,,,,,,,,,,,,,,,,,,,7.255,7.993,,,,9.294,5.562,11.460,8.754,,5.042,,,,,,,,,,
2013-05-15,5.989,8.465,,9.894,,12.764,,13.674,,5.959,9.534,12.753,,,,,,,,,,,,,,,,,,,,,,7.434,8.025,,,,8.818,4.853,11.297,8.578,,5.128,,,,,,,,,,
2013-05-16,6.307,8.836,,10.016,,13.044,,13.718,,6.576,9.134,12.907,,,,,,,,,,,,,,,,,,,,,,7.938,8.297,,,,8.504,5.212,11.112,8.818,,5.741,,,,,,,,,,
2013-05-17,6.653,9.082,,10.963,,13.794,,14.140,,6.630,9.936,13.415,,,,,,,,,,,,,,,,,,,,,,8.191,9.033,,,,9.627,5.622,12.076,9.073,,5.992,,,,,,,,,,
2013-05-18,6.204,9.335,,10.681,,14.673,,14.214,,6.601,9.733,13.057,,,,,,,,,,,,,,,,,,,,,,7.681,8.627,,,,10.099,5.630,12.805,8.974,,5.779,,,,,,,,,,
2013-05-19,6.260,9.222,,10.958,,14.601,,14.489,,6.333,10.364,12.960,,,,,,,,,,,,,,,,,,,,,,7.441,8.225,,,,10.363,5.655,12.696,8.692,,5.453,,,,,,,,,,
2013-05-20,5.681,8.427,,9.732,,13.393,,14.289,,5.905,9.535,12.659,,,,,,,,,,,,,,,,,,,,,,7.401,7.971,,,,9.285,4.766,11.410,8.711,,5.166,,,,,,,,,,
2013-05-21,5.507,7.451,,8.677,,12.151,,12.668,,5.502,8.384,11.903,,,,,,,,,,,,,,,,,,,,,,7.421,7.856,,,,8.103,4.578,10.632,7.299,,5.265,,,,,,,,,,
2013-05-22,4.531,7.590,,8.647,,13.215,,13.484,,4.807,8.806,12.239,,,,,,,,,,,,,,,,,,,,,,6.833,7.268,,,,8.806,4.295,12.011,8.105,,4.968,,,,,,,,,,
2013-05-23,5.535,8.549,,9.409,,13.382,,13.339,,,8.858,12.223,,,,,,,,,,,,,,,,,,,,,,8.302,7.894,,,,8.960,5.354,11.489,8.585,,5.690,,,,,,,,,,
2013-05-24,6.013,9.205,,9.901,,13.116,,13.096,,,8.846,12.677,,,,,,,,,,,,,,,,,,,,,,7.770,8.135,,,,8.756,5.162,10.942,8.453,,5.346,,,,,,,,,,
2013-05-25,6.061,8.992,,10.234,,14.080,,14.596,,,10.040,13.660,,,,,,,,,,,,,,,,,,,,,,7.026,8.511,,,,10.064,5.274,12.192,8.523,,4.768,,,,,,,,,,
2013-05-26,5.796,7.054,,8.411,,11.799,,12.253,,,8.395,12.317,,,,,,,,,,,,,,,,,,,,,,7.564,7.765,,,,8.044,4.085,10.102,6.878,,4.298,,,,,,,,,,
2013-05-27,5.041,8.492,,8.625,,12.245,,12.339,,,7.925,12.763,,,,,,,,,,,,,,,,,,,,,,8.088,7.464,,,,8.341,4.800,10.728,7.975,,5.444,,,,,,,,,,
2013-05-28,5.222,7.637,,9.070,,12.279,,12.772,,,8.303,11.739,,,,,,,,,,,,,,,,,,,,,,6.608,6.094,,,,8.346,4.146,10.279,7.339,,4.319,,,,,,,,,,
2013-05-29,5.810,8.012,,9.085,,12.777,,12.649,,,7.763,13.081,,,,,,,,,,,,,,,,,,,,,,8.301,8.440,,,,8.331,4.846,10.475,7.749,,5.448,,,,,,,,,,
2013-05-30,5.630,8.307,,9.240,,12.969,,13.263,,,8.645,13.331,,,,,,,,,,,,,,,,,,,,,,8.059,8.279,,,,8.420,4.612,11.335,8.009,,5.155,,,,,,,,,,
2013-05-31,5.008,6.549,,7.852,,11.467,,11.747,,5.552,7.327,11.693,,,,,,,,,,,,,,,,,,,,,,5.922,6.499,,,,7.116,3.897,9.409,6.374,,3.986,,,,,,,,,,
2013-06-01,5.801,8.653,,9.315,,13.271,,13.234,,5.942,8.116,12.920,,,,,,,,,,,,,,,,,,,,,,7.409,8.524,,,,8.905,4.365,11.369,8.417,,5.252,,,,,,,,,,
2013-06-02,5.702,9.315,,9.602,,14.664,,14.161,,5.835,9.523,12.629,,,,,,,,,,,,,,,,,,,,,,7.408,8.293,,,,10.406,4.316,12.595,8.026,,5.370,,,,,,,,,,
2013-06-03,4.759,9.120,,9.387,,14.469,,15.306,,4.972,10.317,12.210,,,,,,,,,,,,,,,,,,,,,,5.731,6.978,,,,10.135,3.755,13.400,7.262,,3.560,,,,,,,,,,
2013-06-04,3.509,8.508,,9.169,,,,13.754,,4.177,9.349,10.639,,,,,,,,,,,,,,,,,,,,,,5.205,5.858,,,,9.389,2.833,11.518,7.127,,2.875,,,,,,,,,,
2013-06-05,4.291,,,,,,,12.740,,4.325,9.284,11.201,,,,,,,,,,,,,,,,,,,,,,5.332,6.740,,,,10.008,3.299,11.391,6.795,,3.193,,,,,,,,,,
2013-06-06,4.125,,,,,,,13.431,,4.667,9.647,12.218,,,,,,,,,,,,,,,,,,,,,,6.037,7.430,,,,9.992,3.370,11.551,6.794,,3.280,,,,,,,,,,
2013-06-07,4.690,,,,,,,13.784,,5.179,10.917,11.479,,,,,,,,,,,,,,,,,,,,,,5.974,6.743,,,,10.683,4.306,12.696,7.750,,3.981,,,,,,,,,,
2013-06-08,4.294,,,,,,,15.032,,4.922,10.994,11.111,,,,,,,,,,,,,,,,,,,,,,5.794,6.358,,,,10.033,3.835,13.145,7.707,,3.713,,,,,,,,,,
2013-06-09,4.073,,,,,,,15.291,,4.451,10.246,11.734,,,,,,,,,,,,,,,,,,,,,,5.174,6.057,,,,9.939,3.290,12.455,7.044,,3.076,,,,,,,,,,
2013-06-10,4.643,,,,,14.120,,14.396,,4.933,10.333,11.502,,,,,,,,,,,,,,,,,,,,,,6.106,6.722,,,,9.923,3.935,12.597,7.693,,4.187,,,,,,,,,,
2013-06-11,4.974,,,,,13.207,,13.120,,5.131,9.850,12.127,,,,,,,,,,,,,,,,,,,,,,6.506,7.354,,,,9.964,4.097,10.843,7.971,,4.126,,,,,,,,,,
2013-06-12,5.372,,,,,14.087,,13.823,,5.427,9.997,12.452,,,,,,,,,,,,,,,,,,,,,,6.542,7.563,,,,10.199,4.330,12.390,8.297,,4.523,,,,,,,,,,
2013-06-13,5.879,,,,,14.475,,14.522,,5.806,9.500,12.825,,,,,,,,,,,,,,,,,,,,,,7.456,8.434,,,,10.891,4.781,12.870,8.073,,4.849,,,,,,,,,,
2013-06-14,,,,,,13.429,,13.585,,5.538,10.321,11.869,,,,,,,,,,,,,,,,,,,,,,6.922,7.538,,,,10.140,4.467,12.640,8.169,,4.697,,,,,,,,,,
2013-06-15,,,,,,14.203,,14.024,,5.694,10.852,12.375,,,,,,,,,,,,,,,,,,,,,,7.020,8.021,,,,10.918,4.831,12.639,8.678,,4.996,,,,,,,,,,
2013-06-16,,,,,,14.295,,13.845,,5.732,9.635,12.430,,,,,,,,,,,,,,,,,,,,,,6.392,7.526,,,,10.498,4.573,13.575,8.304,,4.975,,,,,,,,,,
2013-06-17,,,,,,14.046,,14.049,,6.150,9.635,13.448,,,,,,,,,,,,,,,,,,,,,,8.374,9.182,,,,10.527,5.072,12.815,8.743,,5.560,,,,,,,,,,
2013-06-18,,,,,,14.249,,14.624,,6.489,10.172,12.980,,,,,,,,,,,,,,,,,,,,,,7.404,8.741,,,,11.279,5.459,12.788,9.012,,5.593,,,,,,,,,,
2013-06-19,,,,,,14.150,,14.483,,5.883,10.961,12.371,,,,,,,,,,,,,,,,,,,,,,6.895,8.224,,,,11.154,5.106,12.903,8.535,,5.166,,,,,,,,,,
2013-06-20,,,,,,13.410,,13.139,,5.114,10.335,10.940,,,,,,,,,,,,,,,,,,,,,,5.771,6.387,,,,,4.139,12.527,7.883,,4.350,,,,,,,,,,
2013-06-21,,,,,,13.623,,13.416,,5.118,9.430,10.402,,,,,,,,,,,,,,,,,,,,,,4.518,5.131,,,,,3.837,12.867,7.380,,4.164,,,,,,,,,,
2013-06-22,6.054,,,,,13.893,,13.811,,6.154,10.053,12.161,,,,,,,,,,,,,,,,,,,,,,7.599,8.010,,,,,5.082,13.122,8.321,,5.366,,,,,,,,,,
2013-06-23,5.907,,,,,13.848,,13.811,,6.172,10.153,12.516,,,,,,,,,,,,,,,,,,,,,,7.295,8.169,,,,,5.038,13.228,8.410,,5.100,,,,,,,,,,
2013-06-24,5.520,,,,,13.215,,13.278,,,10.915,11.844,,,,,,,,,,,,,,,,,,,,,,6.879,7.507,,,,,4.718,13.453,8.479,,4.999,,,,,,,,,,
2013-06-25,6.533,,,,,14.648,,15.393,,,11.290,13.242,,,,,,,,,,,,,,,,,,,,,,8.898,9.550,,,,,6.264,14.108,9.927,,6.476,,,,,,,,,,
2013-06-26,5.149,,,,,14.286,,14.539,,,9.392,13.546,,,,,,,,,,,,,,,,,,,,,,7.205,8.528,,,,,4.588,13.049,8.487,,4.959,,,,,,,,,,
2013-06-27,4.229,,,,,14.208,,14.038,,,9.388,11.456,,,,,,,,,,,,,,,,,,,,,,5.889,6.749,,,,,4.285,12.744,8.431,,4.545,,,,,,,,,,
2013-06-28,4.842,,,,,13.614,,13.971,,,10.128,12.760,,,,,,,,,,,,,,,,,,,,,,7.292,7.703,,,,,4.182,12.528,8.130,,4.436,,,,,,,,,,
2013-06-29,4.007,,,,,12.710,,12.313,,,7.616,11.003,,,,,,,,,,,,,,,,,,,,,,6.510,6.128,,,,,3.795,10.523,7.326,,4.150,,,,,,,,,,
2013-06-30,4.230,,,,,11.663,,11.379,,,6.456,10.661,,,,,,,,,,,,,,,,,,,,,,5.600,6.073,,,,,2.604,9.471,6.252,,2.949,,,,,,,,,,
2013-07-01,5.106,,,,,13.460,,13.078,,,9.174,11.876,,,,,,,,,,,,,,,,,,,,,,6.926,8.011,,,,,4.187,11.847,8.024,,4.492,,,,,,,,,,
2013-07-02,5.077,,,,,13.137,,12.757,,,8.102,11.995,,,,,,,,,,,,,,,,,,,,,,6.331,7.769,,,,,3.802,10.879,7.632,,4.405,,,,,,,,,,
2013-07-03,3.722,,,,,11.942,,10.820,,,6.180,10.675,,,,,,,,,,,,,,,,,,,,,,6.741,6.661,,,,,2.562,9.271,7.208,,3.517,,,,,,,,,,
2013-07-04,4.113,,,,,,,11.570,,,7.137,11.154,,,,,,,,,,,,,,,,,,,,,,6.405,6.031,,,,,3.864,9.931,7.272,,4.490,,,,,,,,,,
2013-07-05,4.505,,,,,,,12.230,,,8.356,11.342,,,,,,,,,,,,,,,,,,,,,,6.272,6.909,,,,,3.635,11.225,7.185,,4.043,,,,,,,,,,
2013-07-06,4.313,,,,,,,14.778,,,10.267,11.676,,,,,,,,,,,,,,,,,,,,,,5.813,6.547,,,,,3.451,12.586,7.032,,3.336,,,,,,,,,,
2013-07-07,4.281,,,,,,,14.845,,,10.277,12.015,,,,,,,,,,,,,,,,,,,,,,5.830,7.701,,,,,3.518,13.567,7.020,,3.388,,,,,,,,,,
2013-07-08,3.239,,,,,,,13.623,,,10.121,11.346,,,,,,,,,,,,,,,,,,,,,,4.911,5.743,,,,,2.728,12.666,6.685,,2.694,,,,,,,,,,
2013-07-09,3.690,,,,,13.375,,13.178,,,9.481,,,,,,,,,,,,,,,,,,,,,,,5.067,5.752,,,,,2.654,11.619,6.449,,2.837,,,,,,,,,,
2013-07-10,2.571,,,,,12.952,,12.965,,,8.349,,,,,,,,,,,,,,,,,,,,,,,4.695,5.226,,,,,2.024,10.331,6.590,,2.524,,,,,,,,,,
2013-07-11,3.975,,,,,13.363,,13.191,,,9.391,,,,,,,,,,,,,,,,,,,,,,,5.003,6.009,,,,,2.676,12.033,6.676,,2.936,,,,,,,,,,
2013-07-12,3.876,,,,,12.516,,13.187,,,8.948,,,,,,,,,,,,,,,,,,,,,,,5.105,6.242,,,,,3.193,10.838,6.711,,2.682,,,,,,,,,,
2013-07-13,4.843,,,,,13.826,,14.207,,,9.458,,,,,,,,,,,,,,,,,,,,,,,5.941,6.756,,,,,4.166,12.940,7.379,,3.829,,,,,,,,,,
2013-07-14,4.487,,,,,13.521,,14.023,,,9.925,,,,,,,,,,,,,,,,,,,,,,,5.977,6.891,,,,,4.090,13.035,7.723,,3.889,,,,,,,,,,
2013-07-15,2.979,,,,,14.079,,13.767,,,8.787,,,,,,,,,,,,,,,,,,,,,,,4.681,5.536,,,,,2.820,12.699,7.009,,2.853,,,,,,,,,,
2013-07-16,3.833,,,,,14.972,,14.944,,,10.376,,,,,,,,,,,,,,,,,,,,,,,4.875,5.650,,,,,2.942,12.250,6.673,,2.781,,,,,,,,,,
2013-07-17,4.001,,,,,13.485,,13.666,,,10.622,,,,,,,,,,,,,,,,,,,,,,,5.375,5.925,,,,,3.363,13.090,7.383,,3.388,,,,,,,,,,
2013-07-18,3.424,,,,,12.694,,12.561,,,8.524,,,,,,,,,,,,,,,,,,,,,,,5.046,6.250,,,,,2.799,11.072,6.697,,2.850,,,,,,,,,,
2013-07-19,4.564,,,,,12.546,,12.763,,,9.394,,,,,,,,,,,,,,,,,,,,,,,5.933,7.365,,,,,4.117,11.470,7.627,,4.060,,,,,,,,,,
2013-07-20,5.588,,,,,13.096,,12.901,,,9.010,,,,,,,,,,,,,,,,,,,,,,,7.990,8.414,,,,,4.588,13.244,8.114,,4.929,,,,,,,,,,
2013-07-21,4.690,,,,,13.048,,13.165,,,9.569,,,,,,,,,,,,,,,,,,,,,,,5.975,7.012,,,,,4.005,12.452,7.558,,3.997,,,,,,,,,,
2013-07-22,4.356,,,,,13.463,,13.098,,,10.445,,,,,,,,,,,,,,,,,,,,,,,4.375,,,,,,3.813,12.794,7.319,,4.000,,,,,,,,,,
2013-07-23,4.775,,,,,14.820,,14.619,,,10.859,,,,,,,,,,,,,,,,,,,,,,,5.120,5.934,,,,,4.111,12.119,7.472,,3.991,,,,,,,,,,
2013-07-24,4.976,,,,,14.309,,14.893,,,10.949,,,,,,,,,,,,,,,,,,,,,,,5.130,5.738,,,,,4.115,12.581,7.377,,4.219,,,,,,,,,,
2013-07-25,3.917,,,,,14.775,,14.695,,,10.204,,,,,,,,,,,,,,,,,,,,,,,4.729,5.234,,,,,3.244,11.153,7.137,,3.153,5.049,,,,,,,,,
2013-07-26,3.005,,,,,14.631,,15.356,,,10.015,,,,,,,,,,,,,,,,,,,,,,,3.717,4.853,,,,,2.577,11.034,6.349,,2.425,3.985,,,,,,,,,
2013-07-27,2.814,,,,,14.462,,14.817,,,9.665,,,,,,,,,,,,,,,,,,,,,,,3.889,4.684,,,,,2.321,11.125,6.765,,2.655,4.308,,,,,,,,,
2013-07-28,2.655,,,,,14.411,,14.918,,,9.138,,,,,,,,,,,,,,,,,,,,,,,3.701,5.032,,,,,2.078,11.114,6.184,,2.169,3.705,,,,,,,,,
2013-07-29,3.321,,,,,14.211,,14.462,,,9.286,,,,,,,,,,,,,,,,,,,,,,,3.589,4.478,,,,,2.265,10.628,5.895,,1.969,3.933,,,,,,,,,
2013-07-30,3.269,,,,,14.132,,14.609,,,9.553,,,,,,,,,,,,,,,,,,,,,,,3.873,5.004,,,,,2.795,10.991,6.448,,2.621,4.133,,,,,,,,,
2013-07-31,3.905,,,,,13.769,,13.421,,,9.422,,,,,,,,,,,,,,,,,,,,,,,4.747,5.515,,,,,3.416,10.228,7.263,,3.182,4.853,,,,,,,,,
2013-08-01,4.907,,,,,13.212,,13.795,,,9.671,,,,,,,,,,,,,,,,,,,,,,,5.208,6.251,,,,,4.176,10.746,7.677,,3.752,5.857,,,,,,,,,
2013-08-02,4.814,,,,,14.023,,14.132,,,10.033,,,,,,,,,,,,,,,,,,,,,,,5.434,6.226,,,,,4.117,11.725,7.991,,4.225,5.960,,,,,,,,,
2013-08-03,4.097,,,,,13.446,,13.006,,,9.804,,,,,,,,,,,,,,,,,,,,,,,4.912,5.507,,,,,3.447,11.322,7.370,,3.433,5.349,,,,,,,,,
2013-08-04,4.401,,,,,14.739,,16.275,,,9.845,,,,,,,,,,,,,,,,,,,,,,,5.027,6.276,,,,,3.379,11.675,7.314,,3.670,5.500,,,,,,,,,
2013-08-05,4.382,,,,,14.984,,14.997,,4.274,10.204,,,,,,,,,,,,,,,,,,,,,,,4.538,5.955,,,,,3.121,11.843,7.269,,3.260,5.485,,,,,,,,,
2013-08-06,4.302,,,,,13.969,,13.648,,4.136,9.351,,,,,,,,,,,,,,,,,,,,,,,4.724,5.475,,,,,3.194,11.296,7.460,,3.422,5.469,,,,,,,,,
2013-08-07,4.594,,,,,13.325,,13.636,,4.967,9.814,,,,,,,,,,,,,,,,,,,,,,,5.437,5.877,,,,,3.949,10.645,8.026,,4.220,6.332,,,,,,,,,
2013-08-08,,,,,,12.471,,11.840,,4.924,,,,,,,,,,,,,,,,,,,,,,,,6.392,6.614,,,,,4.098,8.934,7.608,,4.750,5.449,,,,,,,,,
2013-08-09,,,,,,13.669,,13.323,,5.028,,12.762,,,,,,,,,,,,,,,,,,,,,,7.110,7.175,,,,,5.157,10.449,9.150,,6.099,6.468,,,,,,,,,
2013-08-10,,,,,,12.906,,12.777,,5.503,,12.196,,,,,,,,,,,,,,,,,,,,,,6.324,6.636,,,,,4.326,9.817,7.825,,4.657,6.233,,,,,,,,,
2013-08-11,,,,,,12.934,,11.636,,5.900,,12.567,,,,,,,,,,,,,,,,,,,,,,7.420,8.245,,,,,4.096,9.105,7.550,,4.793,6.490,,,,,,,,,
2013-08-12,,,,,,13.454,,12.161,,5.973,,13.380,,,,,,,,,,,,,,,,,,,,,,7.616,8.343,,,,,5.014,9.476,8.012,,5.440,6.847,,,,,,,,,
2013-08-13,,,,,,14.066,,12.997,,6.020,,12.873,,,,,,,,,,,,,,,,,,,,,,7.203,7.950,,,,,5.318,10.768,9.078,,5.836,6.731,,,,,,,,,
2013-08-14,,,,,,14.404,,13.367,,5.648,,12.184,,,,,,,,,,,,,,,,,,,,,,6.587,6.999,,,,,4.684,12.226,9.129,,5.355,6.513,,,,,,,,,
2013-08-15,,,,,,13.447,,13.663,,4.492,,11.229,,,,,,,,,,,,,,,,,,,,,,4.825,5.442,,,,,3.748,11.337,7.018,,3.168,5.644,,,,,,,,,
2013-08-16,,,,11.624,,13.825,,14.627,,5.283,,12.154,,,,,,,,,,,,,,,,,,,,,,6.202,6.659,,,,,4.261,11.878,8.483,,4.946,6.453,,,,,,,,,
2013-08-17,,,,9.166,,12.919,,12.307,,4.108,,11.631,,,,,,,,,,,,,,,,,,,,,,4.191,4.873,,,,,2.796,10.714,6.633,,2.368,4.581,,,,,,,,,
2013-08-18,,7.829,,9.175,,13.073,,13.361,,3.879,,10.166,,,,,,,,,,,,,,,,,,,,,,3.914,4.030,,,,,2.906,10.736,7.142,,2.852,4.496,,,,,,,,,
2013-08-19,,8.223,,9.514,,13.512,,13.022,,4.804,,11.376,,,,,,,,,,,,,,,,,,,,,,4.892,5.598,,,,,3.783,10.671,8.018,,3.502,5.786,,,,,,,,,
2013-08-20,,8.534,,9.433,,14.357,,13.528,,3.632,,10.432,,,,,,,,,,,,,,,,,,,,,,4.174,4.636,,,,,3.119,10.698,6.867,,2.611,4.481,,,,,,,,,
2013-08-21,,8.574,,9.801,,14.418,,13.601,,4.465,,10.751,,,,,,,,,,,,,,,,,,,,,,4.634,5.207,,,,10.086,3.542,10.875,7.114,,3.174,5.122,,,,,,,,,
2013-08-22,,8.469,,9.515,,13.402,,13.196,,3.735,,11.049,,,,,,,,,,,,,,,,,,,,,,4.498,5.339,,,,9.566,3.493,10.929,7.544,,3.479,5.210,,,,,,,,,
2013-08-23,4.489,8.388,,9.716,,13.161,,12.567,,4.314,,11.347,,,,,,,,,,,,,,,,,,,,,,5.718,5.687,,,,8.997,4.067,10.282,7.319,,4.124,5.420,,,,,,,,,
2013-08-24,5.230,8.610,,9.247,,13.388,,11.489,,4.670,,11.693,,,,,,,,,,,,,,,,,,,,,,6.086,6.042,,,,8.181,4.077,9.573,7.927,,4.906,5.591,,,,,,,,,
2013-08-25,4.780,9.052,,10.028,,13.376,,12.901,,5.186,,12.079,,,,,,,,,,,,,,,,,,,,,,5.905,6.395,,,,9.619,4.090,10.958,8.744,,5.054,5.622,,,,,,,,,
2013-08-26,4.271,7.943,,9.173,,13.595,,12.824,,4.413,,11.062,,,,,,,,,,,,,,,,,,,,,,4.997,5.599,,,,8.816,3.613,9.750,7.411,,3.341,5.342,,,,,,,,,
2013-08-27,3.534,8.702,,9.478,,13.743,,13.923,,4.072,,10.752,,,,,,,,,,,,,,,,,,,,,,4.232,5.327,,,,9.558,3.069,11.266,6.854,,3.147,4.886,,,,,,,,,
2013-08-28,3.670,8.861,,9.781,,13.886,,13.842,,4.102,,10.174,,,,,,,,,,,,,,,,,,,,,,4.309,5.036,,,,9.609,3.054,11.527,6.912,,3.199,5.057,,,,,,,,,
2013-08-29,1.943,7.284,,8.454,,13.285,,13.420,,,,10.522,,,,,,,,,,,,,,,,,,,,,,2.879,4.035,,,,7.146,0.715,9.278,5.303,,1.347,3.065,,,,,,,,,
2013-08-30,2.455,9.481,,10.342,,14.007,,13.785,,,10.125,10.141,,,,,,,,,,,,,,,,,,,,,,4.866,4.414,,,,9.532,2.672,10.225,7.205,,3.271,4.401,,,,,,,,,
